tile_h,tile_v,area,perimeter
"5280","4257",980100,3960
"5280","4290",980100,3960
"5280","4323",980100,3960
"5280","4356",980100,3960
"5280","4389",980100,3960
"5280","4422",980100,3960
"5280","4455",980100,3960
"5280","4488",980100,3960
"5280","4521",980100,3960
"5280","4554",980100,3960
"5280","4587",980100,3960
"5280","4620",980100,3960
"5280","4653",980100,3960
"5280","4686",980100,3960
"5280","4719",980100,3960
"5280","4752",980100,3960
"5280","4785",980100,3960
"5280","4818",980100,3960
"5280","4851",980100,3960
"5280","4884",980100,3960
"5280","4917",980100,3960
"5280","4950",980100,3960
"5280","4983",980100,3960
"5280","5016",980100,3960
"5280","5049",980100,3960
"5280","5082",980100,3960
"5280","5115",980100,3960
"5280","5148",980100,3960
"5280","5181",980100,3960
"5280","5214",980100,3960
"5280","5247",980100,3960
"5280","5280",980100,3960
"5280","5313",980100,3960
"5280","5346",980100,3960
"5280","5379",980100,3960
"5280","5412",980100,3960
"5280","5445",980100,3960
"5280","5478",980100,3960
"5280","5511",980100,3960
"5280","5544",980100,3960
"5280","5577",980100,3960
"5280","5610",980100,3960
"5280","5643",980100,3960
"5280","5676",980100,3960
"5280","5709",980100,3960
"5280","5742",980100,3960
"5280","5775",980100,3960
"5280","5808",980100,3960
"5280","5841",980100,3960
"5280","5874",980100,3960
"5280","5907",980100,3960
"5280","5940",980100,3960
"5280","5973",980100,3960
"5280","6006",980100,3960
"5280","6039",980100,3960
"5280","6072",980100,3960
"5280","6105",980100,3960
"5280","6138",980100,3960
"5280","6171",980100,3960
"5280","6204",980100,3960
"5280","6237",980100,3960
"5280","6270",980100,3960
"5280","6303",980100,3960
"5280","6336",980100,3960
"5280","6369",980100,3960
"5280","6402",980100,3960
"5280","6435",980100,3960
"5280","6468",980100,3960
"5280","6501",980100,3960
"5280","6534",980100,3960
"5280","6567",980100,3960
"5280","6600",980100,3960
"5280","6633",980100,3960
"5280","6666",980100,3960
"5280","6699",980100,3960
"5280","6732",980100,3960
"5280","6765",980100,3960
"5280","6798",980100,3960
"5280","6831",980100,3960
"5280","6864",980100,3960
"5280","6897",980100,3960
"5280","6930",980100,3960
"5280","6963",980100,3960
"5280","6996",980100,3960
"5280","7029",980100,3960
"5280","7062",980100,3960
"5280","7095",980100,3960
"5280","7128",980100,3960
"5280","7161",980100,3960
"5280","7194",980100,3960
"5280","7227",980100,3960
"5280","7260",980100,3960
"5280","7293",980100,3960
"5280","7326",980100,3960
"5280","7359",980100,3960
"5280","7392",980100,3960
"5280","7425",980100,3960
"5280","7458",980100,3960
"5280","7491",980100,3960
"5280","7524",980100,3960
"5280","7557",980100,3960
"5280","7590",980100,3960
"5280","7623",980100,3960
"5280","7656",980100,3960
"5280","7689",980100,3960
"5280","7722",980100,3960
"5280","7755",980100,3960
"5280","7788",980100,3960
"5280","7821",980100,3960
"5280","7854",980100,3960
"5280","7887",980100,3960
"5280","7920",980100,3960
"5280","7953",980100,3960
"5280","7986",980100,3960
"5280","8019",980100,3960
"5280","8052",980100,3960
"5280","8085",980100,3960
"5280","8118",980100,3960
"5280","8151",980100,3960
"5280","8184",980100,3960
"5280","8217",980100,3960
"5280","8250",980100,3960
"5280","8283",980100,3960
"5280","8316",980100,3960
"5280","8349",980100,3960
"5280","8382",980100,3960
"5280","8415",980100,3960
"5280","8448",980100,3960
"5280","8481",980100,3960
"5280","8514",980100,3960
"5280","8547",980100,3960
"5280","8580",980100,3960
"5280","8613",980100,3960
"5280","8646",980100,3960
"5280","8679",980100,3960
"5280","8712",980100,3960
"5280","8745",980100,3960
"5280","8778",980100,3960
"5280","8811",980100,3960
"5280","8844",980100,3960
"5280","8877",980100,3960
"5280","8910",980100,3960
"5280","8943",980100,3960
"5280","8976",980100,3960
"5280","9009",980100,3960
"5280","9042",980100,3960
"5280","9075",980100,3960
"5280","9108",980100,3960
"5280","9141",980100,3960
"5280","9174",980100,3960
"5280","9207",980100,3960
"5280","9240",980100,3960
"5280","9273",980100,3960
"5280","9306",980100,3960
"5280","9339",980100,3960
"5280","9372",980100,3960
"5280","9405",980100,3960
"5280","9438",980100,3960
"5280","9471",980100,3960
"5280","9504",980100,3960
"5280","9537",980100,3960
"5280","9570",980100,3960
"5280","9603",980100,3960
"5280","9636",980100,3960
"5280","9669",980100,3960
"5280","9702",980100,3960
"5280","9735",980100,3960
"5280","9768",980100,3960
"5280","9801",980100,3960
"5280","9834",980100,3960
"5280","9867",980100,3960
"5280","9900",980100,3960
"5280","9933",980100,3960
"5280","9966",980100,3960
"5280","9999",980100,3960
"5280","10032",980100,3960
"5280","10065",980100,3960
"5280","10098",980100,3960
"5280","10131",980100,3960
"5280","10164",980100,3960
"5280","10197",980100,3960
"5280","10230",980100,3960
"5280","10263",980100,3960
"5280","10296",980100,3960
"5280","10329",980100,3960
"5280","10362",980100,3960
"5280","10395",980100,3960
"5280","10428",980100,3960
"5280","10461",980100,3960
"5280","10494",980100,3960
"5280","10527",980100,3960
"5280","10560",980100,3960
"5280","10593",980100,3960
"5280","10626",980100,3960
"5280","10659",980100,3960
"5280","10692",980100,3960
"5280","10725",980100,3960
"5280","10758",980100,3960
"5280","10791",980100,3960
"5280","10824",980100,3960
"5280","10857",980100,3960
"5280","10890",980100,3960
"5280","10923",980100,3960
"5280","10956",980100,3960
"5280","10989",980100,3960
"5280","11022",980100,3960
"5280","11055",980100,3960
"5280","11088",980100,3960
"5280","11121",980100,3960
"5280","11154",980100,3960
"5280","11187",980100,3960
"5280","11220",980100,3960
"5280","11253",980100,3960
"5280","11286",980100,3960
"5280","11319",980100,3960
"5280","11352",980100,3960
"5280","11385",980100,3960
"5280","11418",980100,3960
"5280","11451",980100,3960
"5280","11484",980100,3960
"5280","11517",980100,3960
"5280","11550",980100,3960
"5280","11583",980100,3960
"5280","11616",980100,3960
"5280","11649",980100,3960
"5280","11682",980100,3960
"5280","11715",980100,3960
"5280","11748",980100,3960
"5280","11781",980100,3960
"5280","11814",980100,3960
"5280","11847",980100,3960
"5280","11880",980100,3960
"5280","11913",980100,3960
"5280","11946",980100,3960
"5280","11979",980100,3960
"5280","12012",980100,3960
"5280","12045",980100,3960
"5280","12078",980100,3960
"5280","12111",980100,3960
"5280","12144",980100,3960
"5280","12177",980100,3960
"5280","12210",980100,3960
"5280","12243",980100,3960
"5280","12276",980100,3960
"5280","12309",980100,3960
"5280","12342",980100,3960
"5280","12375",980100,3960
"5280","12408",980100,3960
"5280","12441",980100,3960
"5280","12474",980100,3960
"5280","12507",980100,3960
"5280","12540",980100,3960
"5280","12573",980100,3960
"5280","12606",980100,3960
"5280","12639",980100,3960
"5280","12672",980100,3960
"5280","12705",980100,3960
"5280","12738",980100,3960
"5280","12771",980100,3960
"5280","12804",980100,3960
"5280","12837",980100,3960
"5280","12870",980100,3960
"5280","12903",980100,3960
"5280","12936",980100,3960
"5280","12969",980100,3960
"5280","13002",980100,3960
"5280","13035",980100,3960
"5280","13068",980100,3960
"5280","13101",980100,3960
"5280","13134",980100,3960
"5280","13167",980100,3960
"5280","13200",980100,3960
"5280","13233",980100,3960
"5280","13266",980100,3960
"5280","13299",980100,3960
"5280","13332",980100,3960
"5280","13365",980100,3960
"5280","13398",980100,3960
"5280","13431",980100,3960
"5280","13464",980100,3960
"5280","13497",980100,3960
"5280","13530",980100,3960
"5280","13563",980100,3960
"5280","13596",980100,3960
"5280","13629",980100,3960
"5280","13662",980100,3960
"5280","13695",980100,3960
"5280","13728",980100,3960
"5280","13761",980100,3960
"5280","13794",980100,3960
"5280","13827",980100,3960
"5280","13860",980100,3960
"5280","13893",980100,3960
"5280","13926",980100,3960
"5280","13959",980100,3960
"5280","13992",980100,3960
"5280","14025",980100,3960
"5280","14058",980100,3960
"5280","14091",980100,3960
"5280","14124",980100,3960
"5280","14157",980100,3960
"5280","14190",980100,3960
"5280","14223",980100,3960
"5280","14256",980100,3960
"5280","14289",980100,3960
"5280","14322",980100,3960
"5280","14355",980100,3960
"5280","14388",980100,3960
"5280","14421",980100,3960
"5280","14454",980100,3960
"5280","14487",980100,3960
"5280","14520",980100,3960
"5280","14553",980100,3960
"5280","14586",980100,3960
"5280","14619",980100,3960
"5280","14652",980100,3960
"5280","14685",980100,3960
"5280","14718",980100,3960
"5280","14751",980100,3960
"5280","14784",980100,3960
"5280","14817",980100,3960
"5280","14850",980100,3960
"5280","14883",980100,3960
"5280","14916",980100,3960
"5280","14949",980100,3960
"5280","14982",980100,3960
"5280","15015",980100,3960
"5280","15048",980100,3960
"5280","15081",980100,3960
"5280","15114",980100,3960
"5280","15147",980100,3960
"5280","15180",980100,3960
"5280","15213",980100,3960
"5280","15246",980100,3960
"5280","15279",980100,3960
"5280","15312",980100,3960
"5280","15345",980100,3960
"5280","15378",980100,3960
"5280","15411",980100,3960
"5280","15444",980100,3960
"5280","15477",980100,3960
"5280","15510",980100,3960
"5280","15543",980100,3960
"5280","15576",980100,3960
"5280","15609",980100,3960
"5280","15642",980100,3960
"5280","15675",980100,3960
"5280","15708",980100,3960
"5280","15741",980100,3960
"5280","15774",980100,3960
"5280","15807",980100,3960
"5280","15840",980100,3960
"5280","15873",980100,3960
"5280","15906",980100,3960
"5280","15939",980100,3960
"5313","33",980100,3960
"5313","66",980100,3960
"5313","99",980100,3960
"5313","132",980100,3960
"5313","165",980100,3960
"5313","198",980100,3960
"5313","231",980100,3960
"5313","1452",980100,3960
"5313","1485",980100,3960
"5313","1518",980100,3960
"5313","1551",980100,3960
"5313","1584",980100,3960
"5313","1617",980100,3960
"5313","1650",980100,3960
"5313","1683",980100,3960
"5313","1716",980100,3960
"5313","1749",980100,3960
"5313","1782",980100,3960
"5313","1815",980100,3960
"5313","1848",980100,3960
"5313","1881",980100,3960
"5313","1914",980100,3960
"5313","1947",980100,3960
"5313","1980",980100,3960
"5313","2013",980100,3960
"5313","2046",980100,3960
"5313","2079",980100,3960
"5313","2112",980100,3960
"5313","2145",980100,3960
"5313","2178",980100,3960
"5313","2211",980100,3960
"5313","2244",980100,3960
"5313","2277",980100,3960
"5313","2310",980100,3960
"5313","2343",980100,3960
"5313","2376",980100,3960
"5313","2409",980100,3960
"5313","2442",980100,3960
"5313","2475",980100,3960
"5313","2508",980100,3960
"5313","2541",980100,3960
"5313","2574",980100,3960
"5313","2607",980100,3960
"5313","2640",980100,3960
"5313","2673",980100,3960
"5313","2706",980100,3960
"5313","2739",980100,3960
"5313","2772",980100,3960
"5313","2805",980100,3960
"5313","2838",980100,3960
"5313","2871",980100,3960
"5313","2904",980100,3960
"5313","2937",980100,3960
"5313","2970",980100,3960
"5313","3003",980100,3960
"5313","3036",980100,3960
"5313","3069",980100,3960
"5313","3102",980100,3960
"5313","3135",980100,3960
"5313","3168",980100,3960
"5313","3201",980100,3960
"5313","3234",980100,3960
"5313","3267",980100,3960
"5313","3300",980100,3960
"5313","3333",980100,3960
"5313","3366",980100,3960
"5313","3399",980100,3960
"5313","3432",980100,3960
"5313","3465",980100,3960
"5313","3498",980100,3960
"5313","3531",980100,3960
"5313","3564",980100,3960
"5313","3597",980100,3960
"5313","3630",980100,3960
"5313","3663",980100,3960
"5313","3696",980100,3960
"5313","3729",980100,3960
"5313","3762",980100,3960
"5313","3795",980100,3960
"5313","3828",980100,3960
"5313","3861",980100,3960
"5313","3894",980100,3960
"5313","3927",980100,3960
"5313","3960",980100,3960
"5313","3993",980100,3960
"5313","4026",980100,3960
"5313","4059",980100,3960
"5313","4092",980100,3960
"5313","4125",980100,3960
"5313","4158",980100,3960
"5313","4191",980100,3960
"5313","4224",980100,3960
"5313","4257",980100,3960
"5313","4290",980100,3960
"5313","4323",980100,3960
"5313","4356",980100,3960
"5313","4389",980100,3960
"5313","4422",980100,3960
"5313","4455",980100,3960
"5313","4488",980100,3960
"5313","4521",980100,3960
"5313","4554",980100,3960
"5313","4587",980100,3960
"5313","4620",980100,3960
"5313","4653",980100,3960
"5313","4686",980100,3960
"5313","4719",980100,3960
"5313","4752",980100,3960
"5313","4785",980100,3960
"5313","4818",980100,3960
"5313","4851",980100,3960
"5313","4884",980100,3960
"5313","4917",980100,3960
"5313","4950",980100,3960
"5313","4983",980100,3960
"5313","5016",980100,3960
"5313","5049",980100,3960
"5313","5082",980100,3960
"5313","5115",980100,3960
"5313","5148",980100,3960
"5313","5181",980100,3960
"5313","5214",980100,3960
"5313","5247",980100,3960
"5313","5280",980100,3960
"5313","5313",980100,3960
"5313","5346",980100,3960
"5313","5379",980100,3960
"5313","5412",980100,3960
"5313","5445",980100,3960
"5313","5478",980100,3960
"5313","5511",980100,3960
"5313","5544",980100,3960
"5313","5577",980100,3960
"5313","5610",980100,3960
"5313","5643",980100,3960
"5313","5676",980100,3960
"5313","5709",980100,3960
"5313","5742",980100,3960
"5313","5775",980100,3960
"5313","5808",980100,3960
"5313","5841",980100,3960
"5313","5874",980100,3960
"5313","5907",980100,3960
"5313","5940",980100,3960
"5313","5973",980100,3960
"5313","6006",980100,3960
"5313","6039",980100,3960
"5313","6072",980100,3960
"5313","6105",980100,3960
"5313","6138",980100,3960
"5313","6171",980100,3960
"5313","6204",980100,3960
"5313","6237",980100,3960
"5313","6270",980100,3960
"5313","6303",980100,3960
"5313","6336",980100,3960
"5313","6369",980100,3960
"5313","6402",980100,3960
"5313","6435",980100,3960
"5313","6468",980100,3960
"5313","6501",980100,3960
"5313","6534",980100,3960
"5313","6567",980100,3960
"5313","6600",980100,3960
"5313","6633",980100,3960
"5313","6666",980100,3960
"5313","6699",980100,3960
"5313","6732",980100,3960
"5313","6765",980100,3960
"5313","6798",980100,3960
"5313","6831",980100,3960
"5313","6864",980100,3960
"5313","6897",980100,3960
"5313","6930",980100,3960
"5313","6963",980100,3960
"5313","6996",980100,3960
"5313","7029",980100,3960
"5313","7062",980100,3960
"5313","7095",980100,3960
"5313","7128",980100,3960
"5313","7161",980100,3960
"5313","7194",980100,3960
"5313","7227",980100,3960
"5313","7260",980100,3960
"5313","7293",980100,3960
"5313","7326",980100,3960
"5313","7359",980100,3960
"5313","7392",980100,3960
"5313","7425",980100,3960
"5313","7458",980100,3960
"5313","7491",980100,3960
"5313","7524",980100,3960
"5313","7557",980100,3960
"5313","7590",980100,3960
"5313","7623",980100,3960
"5313","7656",980100,3960
"5313","7689",980100,3960
"5313","7722",980100,3960
"5313","7755",980100,3960
"5313","7788",980100,3960
"5313","7821",980100,3960
"5313","7854",980100,3960
"5313","7887",980100,3960
"5313","7920",980100,3960
"5313","7953",980100,3960
"5313","7986",980100,3960
"5313","8019",980100,3960
"5313","8052",980100,3960
"5313","8085",980100,3960
"5313","8118",980100,3960
"5313","8151",980100,3960
"5313","8184",980100,3960
"5313","8217",980100,3960
"5313","8250",980100,3960
"5313","8283",980100,3960
"5313","8316",980100,3960
"5313","8349",980100,3960
"5313","8382",980100,3960
"5313","8415",980100,3960
"5313","8448",980100,3960
"5313","8481",980100,3960
"5313","8514",980100,3960
"5313","8547",980100,3960
"5313","8580",980100,3960
"5313","8613",980100,3960
"5313","8646",980100,3960
"5313","8679",980100,3960
"5313","8712",980100,3960
"5313","8745",980100,3960
"5313","8778",980100,3960
"5313","8811",980100,3960
"5313","8844",980100,3960
"5313","8877",980100,3960
"5313","8910",980100,3960
"5313","8943",980100,3960
"5313","8976",980100,3960
"5313","9009",980100,3960
"5313","9042",980100,3960
"5313","9075",980100,3960
"5313","9108",980100,3960
"5313","9141",980100,3960
"5313","9174",980100,3960
"5313","9207",980100,3960
"5313","9240",980100,3960
"5313","9273",980100,3960
"5313","9306",980100,3960
"5313","9339",980100,3960
"5313","9372",980100,3960
"5313","9405",980100,3960
"5313","9438",980100,3960
"5313","9471",980100,3960
"5313","9504",980100,3960
"5313","9537",980100,3960
"5313","9570",980100,3960
"5313","9603",980100,3960
"5313","9636",980100,3960
"5313","9669",980100,3960
"5313","9702",980100,3960
"5313","9735",980100,3960
"5313","9768",980100,3960
"5313","9801",980100,3960
"5313","9834",980100,3960
"5313","9867",980100,3960
"5313","9900",980100,3960
"5313","9933",980100,3960
"5313","9966",980100,3960
"5313","9999",980100,3960
"5313","10032",980100,3960
"5313","10065",980100,3960
"5313","10098",980100,3960
"5313","10131",980100,3960
"5313","10164",980100,3960
"5313","10197",980100,3960
"5313","10230",980100,3960
"5313","10263",980100,3960
"5313","10296",980100,3960
"5313","10329",980100,3960
"5313","10362",980100,3960
"5313","10395",980100,3960
"5313","10428",980100,3960
"5313","10461",980100,3960
"5313","10494",980100,3960
"5313","10527",980100,3960
"5313","10560",980100,3960
"5313","10593",980100,3960
"5313","10626",980100,3960
"5313","10659",980100,3960
"5313","10692",980100,3960
"5313","10725",980100,3960
"5313","10758",980100,3960
"5313","10791",980100,3960
"5313","10824",980100,3960
"5313","10857",980100,3960
"5313","10890",980100,3960
"5313","10923",980100,3960
"5313","10956",980100,3960
"5313","10989",980100,3960
"5313","11022",980100,3960
"5313","11055",980100,3960
"5313","11088",980100,3960
"5313","11121",980100,3960
"5313","11154",980100,3960
"5313","11187",980100,3960
"5313","11220",980100,3960
"5313","11253",980100,3960
"5313","11286",980100,3960
"5313","11319",980100,3960
"5313","11352",980100,3960
"5313","11385",980100,3960
"5313","11418",980100,3960
"5313","11451",980100,3960
"5313","11484",980100,3960
"5313","11517",980100,3960
"5313","11550",980100,3960
"5313","11583",980100,3960
"5313","11616",980100,3960
"5313","11649",980100,3960
"5313","11682",980100,3960
"5313","11715",980100,3960
"5313","11748",980100,3960
"5313","11781",980100,3960
"5313","11814",980100,3960
"5313","11847",980100,3960
"5313","11880",980100,3960
"5313","11913",980100,3960
"5313","11946",980100,3960
"5313","11979",980100,3960
"5313","12012",980100,3960
"5313","12045",980100,3960
"5313","12078",980100,3960
"5313","12111",980100,3960
"5313","12144",980100,3960
"5313","12177",980100,3960
"5313","12210",980100,3960
"5313","12243",980100,3960
"5313","12276",980100,3960
"5313","12309",980100,3960
"5313","12342",980100,3960
"5313","12375",980100,3960
"5313","12408",980100,3960
"5313","12441",980100,3960
"5313","12474",980100,3960
"5313","12507",980100,3960
"5313","12540",980100,3960
"5313","12573",980100,3960
"5313","12606",980100,3960
"5313","12639",980100,3960
"5313","12672",980100,3960
"5313","12705",980100,3960
"5313","12738",980100,3960
"5313","12771",980100,3960
"5313","12804",980100,3960
"5313","12837",980100,3960
"5313","12870",980100,3960
"5313","12903",980100,3960
"5313","12936",980100,3960
"5313","12969",980100,3960
"5313","13002",980100,3960
"5313","13035",980100,3960
"5313","13068",980100,3960
"5313","13101",980100,3960
"5313","13134",980100,3960
"5313","13167",980100,3960
"5313","13200",980100,3960
"5313","13233",980100,3960
"5313","13266",980100,3960
"5313","13299",980100,3960
"5313","13332",980100,3960
"5313","13365",980100,3960
"5313","13398",980100,3960
"5313","13431",980100,3960
"5313","13464",980100,3960
"5313","13497",980100,3960
"5313","13530",980100,3960
"5313","13563",980100,3960
"5313","13596",980100,3960
"5313","13629",980100,3960
"5313","13662",980100,3960
"5313","13695",980100,3960
"5313","13728",980100,3960
"5313","13761",980100,3960
"5313","13794",980100,3960
"5313","13827",980100,3960
"5313","13860",980100,3960
"5313","13893",980100,3960
"5313","13926",980100,3960
"5313","13959",980100,3960
"5313","13992",980100,3960
"5313","14025",980100,3960
"5313","14058",980100,3960
"5313","14091",980100,3960
"5313","14124",980100,3960
"5313","14157",980100,3960
"5313","14190",980100,3960
"5313","14223",980100,3960
"5313","14256",980100,3960
"5313","14289",980100,3960
"5313","14322",980100,3960
"5313","14355",980100,3960
"5313","14388",980100,3960
"5313","14421",980100,3960
"5313","14454",980100,3960
"5313","14487",980100,3960
"5313","14520",980100,3960
"5313","14553",980100,3960
"5313","14586",980100,3960
"5313","14619",980100,3960
"5313","14652",980100,3960
"5313","14685",980100,3960
"5313","14718",980100,3960
"5313","14751",980100,3960
"5313","14784",980100,3960
"5313","14817",980100,3960
"5313","14850",980100,3960
"5313","14883",980100,3960
"5313","14916",980100,3960
"5313","14949",980100,3960
"5313","14982",980100,3960
"5313","15015",980100,3960
"5313","15048",980100,3960
"5313","15081",980100,3960
"5313","15114",980100,3960
"5313","15147",980100,3960
"5313","15180",980100,3960
"5313","15213",980100,3960
"5313","15246",980100,3960
"5313","15279",980100,3960
"5313","15312",980100,3960
"5313","15345",980100,3960
"5313","15378",980100,3960
"5313","15411",980100,3960
"5313","15444",980100,3960
"5313","15477",980100,3960
"5313","15510",980100,3960
"5313","15543",980100,3960
"5313","15576",980100,3960
"5313","15609",980100,3960
"5313","15642",980100,3960
"5313","15675",980100,3960
"5313","15708",980100,3960
"5313","15741",980100,3960
"5313","15774",980100,3960
"5313","15807",980100,3960
"5313","15840",980100,3960
"5313","15873",980100,3960
"5313","15906",980100,3960
"5313","15939",980100,3960
"5313","15972",980100,3960
"5346","33",980100,3960
"5346","66",980100,3960
"5346","99",980100,3960
"5346","132",980100,3960
"5346","165",980100,3960
"5346","198",980100,3960
"5346","231",980100,3960
"5346","264",980100,3960
"5346","1320",980100,3960
"5346","1353",980100,3960
"5346","1386",980100,3960
"5346","1419",980100,3960
"5346","1452",980100,3960
"5346","1485",980100,3960
"5346","1518",980100,3960
"5346","1551",980100,3960
"5346","1584",980100,3960
"5346","1617",980100,3960
"5346","1650",980100,3960
"5346","1683",980100,3960
"5346","1716",980100,3960
"5346","1749",980100,3960
"5346","1782",980100,3960
"5346","1815",980100,3960
"5346","1848",980100,3960
"5346","1881",980100,3960
"5346","1914",980100,3960
"5346","1947",980100,3960
"5346","1980",980100,3960
"5346","2013",980100,3960
"5346","2046",980100,3960
"5346","2079",980100,3960
"5346","2112",980100,3960
"5346","2145",980100,3960
"5346","2178",980100,3960
"5346","2211",980100,3960
"5346","2244",980100,3960
"5346","2277",980100,3960
"5346","2310",980100,3960
"5346","2343",980100,3960
"5346","2376",980100,3960
"5346","2409",980100,3960
"5346","2442",980100,3960
"5346","2475",980100,3960
"5346","2508",980100,3960
"5346","2541",980100,3960
"5346","2574",980100,3960
"5346","2607",980100,3960
"5346","2640",980100,3960
"5346","2673",980100,3960
"5346","2706",980100,3960
"5346","2739",980100,3960
"5346","2772",980100,3960
"5346","2805",980100,3960
"5346","2838",980100,3960
"5346","2871",980100,3960
"5346","2904",980100,3960
"5346","2937",980100,3960
"5346","2970",980100,3960
"5346","3003",980100,3960
"5346","3036",980100,3960
"5346","3069",980100,3960
"5346","3102",980100,3960
"5346","3135",980100,3960
"5346","3168",980100,3960
"5346","3201",980100,3960
"5346","3234",980100,3960
"5346","3267",980100,3960
"5346","3300",980100,3960
"5346","3333",980100,3960
"5346","3366",980100,3960
"5346","3399",980100,3960
"5346","3432",980100,3960
"5346","3465",980100,3960
"5346","3498",980100,3960
"5346","3531",980100,3960
"5346","3564",980100,3960
"5346","3597",980100,3960
"5346","3630",980100,3960
"5346","3663",980100,3960
"5346","3696",980100,3960
"5346","3729",980100,3960
"5346","3762",980100,3960
"5346","3795",980100,3960
"5346","3828",980100,3960
"5346","3861",980100,3960
"5346","3894",980100,3960
"5346","3927",980100,3960
"5346","3960",980100,3960
"5346","3993",980100,3960
"5346","4026",980100,3960
"5346","4059",980100,3960
"5346","4092",980100,3960
"5346","4125",980100,3960
"5346","4158",980100,3960
"5346","4191",980100,3960
"5346","4224",980100,3960
"5346","4257",980100,3960
"5346","4290",980100,3960
"5346","4323",980100,3960
"5346","4356",980100,3960
"5346","4389",980100,3960
"5346","4422",980100,3960
"5346","4455",980100,3960
"5346","4488",980100,3960
"5346","4521",980100,3960
"5346","4554",980100,3960
"5346","4587",980100,3960
"5346","4620",980100,3960
"5346","4653",980100,3960
"5346","4686",980100,3960
"5346","4719",980100,3960
"5346","4752",980100,3960
"5346","4785",980100,3960
"5346","4818",980100,3960
"5346","4851",980100,3960
"5346","4884",980100,3960
"5346","4917",980100,3960
"5346","4950",980100,3960
"5346","4983",980100,3960
"5346","5016",980100,3960
"5346","5049",980100,3960
"5346","5082",980100,3960
"5346","5115",980100,3960
"5346","5148",980100,3960
"5346","5181",980100,3960
"5346","5214",980100,3960
"5346","5247",980100,3960
"5346","5280",980100,3960
"5346","5313",980100,3960
"5346","5346",980100,3960
"5346","5379",980100,3960
"5346","5412",980100,3960
"5346","5445",980100,3960
"5346","5478",980100,3960
"5346","5511",980100,3960
"5346","5544",980100,3960
"5346","5577",980100,3960
"5346","5610",980100,3960
"5346","5643",980100,3960
"5346","5676",980100,3960
"5346","5709",980100,3960
"5346","5742",980100,3960
"5346","5775",980100,3960
"5346","5808",980100,3960
"5346","5841",980100,3960
"5346","5874",980100,3960
"5346","5907",980100,3960
"5346","5940",980100,3960
"5346","5973",980100,3960
"5346","6006",980100,3960
"5346","6039",980100,3960
"5346","6072",980100,3960
"5346","6105",980100,3960
"5346","6138",980100,3960
"5346","6171",980100,3960
"5346","6204",980100,3960
"5346","6237",980100,3960
"5346","6270",980100,3960
"5346","6303",980100,3960
"5346","6336",980100,3960
"5346","6369",980100,3960
"5346","6402",980100,3960
"5346","6435",980100,3960
"5346","6468",980100,3960
"5346","6501",980100,3960
"5346","6534",980100,3960
"5346","6567",980100,3960
"5346","6600",980100,3960
"5346","6633",980100,3960
"5346","6666",980100,3960
"5346","6699",980100,3960
"5346","6732",980100,3960
"5346","6765",980100,3960
"5346","6798",980100,3960
"5346","6831",980100,3960
"5346","6864",980100,3960
"5346","6897",980100,3960
"5346","6930",980100,3960
"5346","6963",980100,3960
"5346","6996",980100,3960
"5346","7029",980100,3960
"5346","7062",980100,3960
"5346","7095",980100,3960
"5346","7128",980100,3960
"5346","7161",980100,3960
"5346","7194",980100,3960
"5346","7227",980100,3960
"5346","7260",980100,3960
"5346","7293",980100,3960
"5346","7326",980100,3960
"5346","7359",980100,3960
"5346","7392",980100,3960
"5346","7425",980100,3960
"5346","7458",980100,3960
"5346","7491",980100,3960
"5346","7524",980100,3960
"5346","7557",980100,3960
"5346","7590",980100,3960
"5346","7623",980100,3960
"5346","7656",980100,3960
"5346","7689",980100,3960
"5346","7722",980100,3960
"5346","7755",980100,3960
"5346","7788",980100,3960
"5346","7821",980100,3960
"5346","7854",980100,3960
"5346","7887",980100,3960
"5346","7920",980100,3960
"5346","7953",980100,3960
"5346","7986",980100,3960
"5346","8019",980100,3960
"5346","8052",980100,3960
"5346","8085",980100,3960
"5346","8118",980100,3960
"5346","8151",980100,3960
"5346","8184",980100,3960
"5346","8217",980100,3960
"5346","8250",980100,3960
"5346","8283",980100,3960
"5346","8316",980100,3960
"5346","8349",980100,3960
"5346","8382",980100,3960
"5346","8415",980100,3960
"5346","8448",980100,3960
"5346","8481",980100,3960
"5346","8514",980100,3960
"5346","8547",980100,3960
"5346","8580",980100,3960
"5346","8613",980100,3960
"5346","8646",980100,3960
"5346","8679",980100,3960
"5346","8712",980100,3960
"5346","8745",980100,3960
"5346","8778",980100,3960
"5346","8811",980100,3960
"5346","8844",980100,3960
"5346","8877",980100,3960
"5346","8910",980100,3960
"5346","8943",980100,3960
"5346","8976",980100,3960
"5346","9009",980100,3960
"5346","9042",980100,3960
"5346","9075",980100,3960
"5346","9108",980100,3960
"5346","9141",980100,3960
"5346","9174",980100,3960
"5346","9207",980100,3960
"5346","9240",980100,3960
"5346","9273",980100,3960
"5346","9306",980100,3960
"5346","9339",980100,3960
"5346","9372",980100,3960
"5346","9405",980100,3960
"5346","9438",980100,3960
"5346","9471",980100,3960
"5346","9504",980100,3960
"5346","9537",980100,3960
"5346","9570",980100,3960
"5346","9603",980100,3960
"5346","9636",980100,3960
"5346","9669",980100,3960
"5346","9702",980100,3960
"5346","9735",980100,3960
"5346","9768",980100,3960
"5346","9801",980100,3960
"5346","9834",980100,3960
"5346","9867",980100,3960
"5346","9900",980100,3960
"5346","9933",980100,3960
"5346","9966",980100,3960
"5346","9999",980100,3960
"5346","10032",980100,3960
